DATE,TIME,MODEL_CODE,S/N,TOLERANCE,VOLTAGE_MIDDLE,WATTAGE_MIDDLE,AMPERAGE_MIDDLE,CLOSED_PRESSURE
2025/09/30,08:58:03,60CAT0213P,250901163,5,11.108580000000002 > 10.9 < 10.05062,26.0100225 > 25.52 < 23.5328775,3.4429195500000005 > 3.3289 < 3.11502245,33.06975 > 32.5 < 29.92025
2025/09/30,09:00:21,60CAT0213P,250901164,5,11.108580000000002 > 10.54 < 10.05062,26.0100225 > 25.12 < 23.5328775,3.4429195500000005 > 3.3237 < 3.11502245,33.06975 > 31.3 < 29.92025
2025/09/30,09:02:26,60CAT0213P,250901165,5,11.108580000000002 > 10.8 < 10.05062,26.0100225 > 25.41 < 23.5328775,3.4429195500000005 > 3.3934 < 3.11502245,33.06975 > 31.1 < 29.92025
2025/09/30,09:02:26,60CAT0213P,250901165,5,11.108580000000002 > 10.8 < 10.05062,26.0100225 > 25.41 < 23.5328775,3.4429195500000005 > 3.3934 < 3.11502245,33.06975 > 31.1 < 29.92025
2025/09/30,09:04:37,60CAT0213P,250901166,5,11.108580000000002 > 10.27 < 10.05062,26.0100225 > 24.55 < 23.5328775,3.4429195500000005 > 3.2074 < 3.11502245,33.06975 > 30.6 < 29.92025
2025/09/30,09:04:37,60CAT0213P,250901166,5,11.108580000000002 > 10.27 < 10.05062,26.0100225 > 24.55 < 23.5328775,3.4429195500000005 > 3.2074 < 3.11502245,33.06975 > 30.6 < 29.92025
2024/12/10,9:14:06,60CAT0213P,241200096,5,11.33265 > 10.9 < 10.25335,26.064675000000005 > 24.8 < 23.582325,3.4607475000000005 > 3.31 < 3.1311525000000002,33.678225000000005 > 33.1 < 30.470775
2025/09/30,09:06:55,60CAT0213P,250901167,5,11.108580000000002 > 10.75 < 10.05062,26.0100225 > 25.75 < 23.5328775,3.4429195500000005 > 3.3791 < 3.11502245,33.06975 > 31.9 < 29.92025
2025/09/30,09:06:55,60CAT0213P,250901167,5,11.108580000000002 > 10.75 < 10.05062,26.0100225 > 25.75 < 23.5328775,3.4429195500000005 > 3.3791 < 3.11502245,33.06975 > 31.9 < 29.92025
2024/09/10,18:38:48,60CAT0213P,240900868,5,11.259150000000004 > 11.0 < 10.186850000000002,25.960725 > 25.3 < 23.488274999999998,3.5258475 > 3.42 < 3.1900524999999997,33.2892 > 31.6 < 30.1188
2025/09/30,09:09:05,60CAT0213P,250901168,5,11.108580000000002 > 10.3 < 10.05062,26.0100225 > 24.91 < 23.5328775,3.4429195500000005 > 3.2539 < 3.11502245,33.06975 > 31.3 < 29.92025
2025/09/30,09:09:05,60CAT0213P,250901168,5,11.108580000000002 > 10.3 < 10.05062,26.0100225 > 24.91 < 23.5328775,3.4429195500000005 > 3.2539 < 3.11502245,33.06975 > 31.3 < 29.92025
2025/09/30,09:11:25,60CAT0213P,250901169,5,11.108580000000002 > 10.3 < 10.05062,26.0100225 > 24.46 < 23.5328775,3.4429195500000005 > 3.2572 < 3.11502245,33.06975 > 31.4 < 29.92025
2025/09/30,09:13:35,60CAT0213P,250901170,5,11.108580000000002 > 10.45 < 10.05062,26.0100225 > 24.74 < 23.5328775,3.4429195500000005 > 3.2755 < 3.11502245,33.06975 > 31.3 < 29.92025
2025/09/30,09:13:35,60CAT0213P,250901170,5,11.108580000000002 > 10.45 < 10.05062,26.0100225 > 24.74 < 23.5328775,3.4429195500000005 > 3.2755 < 3.11502245,33.06975 > 31.3 < 29.92025
2025/09/30,09:56:20,60CAT0213P,250901185,5,11.108580000000002 > 10.09 < 10.05062,26.0100225 > 24.39 < 23.5328775,3.4429195500000005 > 3.1938 < 3.11502245,33.06975 > 30.9 < 29.92025
2025/09/30,09:56:20,60CAT0213P,250901185,5,11.108580000000002 > 10.09 < 10.05062,26.0100225 > 24.39 < 23.5328775,3.4429195500000005 > 3.1938 < 3.11502245,33.06975 > 30.9 < 29.92025
2025/09/30,10:01:14,60CAT0213P,250901186,5,11.108580000000002 > 10.22 < 10.05062,26.0100225 > 24.72 < 23.5328775,3.4429195500000005 > 3.226 < 3.11502245,33.06975 > 32.3 < 29.92025
2025/09/30,10:01:14,60CAT0213P,250901186,5,11.108580000000002 > 10.22 < 10.05062,26.0100225 > 24.72 < 23.5328775,3.4429195500000005 > 3.226 < 3.11502245,33.06975 > 32.3 < 29.92025
2025/09/30,10:03:24,60CAT0213P,250901187,5,11.108580000000002 > 10.17 < 10.05062,26.0100225 > 24.81 < 23.5328775,3.4429195500000005 > 3.2436 < 3.11502245,33.06975 > 30.5 < 29.92025
2025/09/30,10:05:27,60CAT0213P,250901188,5,11.108580000000002 > 10.24 < 10.05062,26.0100225 > 25.03 < 23.5328775,3.4429195500000005 > 3.3141 < 3.11502245,33.06975 > 30.5 < 29.92025
2025/09/30,10:05:27,60CAT0213P,250901188,5,11.108580000000002 > 10.24 < 10.05062,26.0100225 > 25.03 < 23.5328775,3.4429195500000005 > 3.3141 < 3.11502245,33.06975 > 30.5 < 29.92025
2025/09/30,10:07:30,60CAT0213P,250901189,5,11.108580000000002 > 10.22 < 10.05062,26.0100225 > 24.44 < 23.5328775,3.4429195500000005 > 3.2205 < 3.11502245,33.06975 > 32.1 < 29.92025
2025/09/30,10:07:30,60CAT0213P,250901189,5,11.108580000000002 > 10.22 < 10.05062,26.0100225 > 24.44 < 23.5328775,3.4429195500000005 > 3.2205 < 3.11502245,33.06975 > 32.1 < 29.92025
2025/09/30,10:11:44,60CAT0213P,250901190,5,11.108580000000002 > 10.31 < 10.05062,26.0100225 > 24.63 < 23.5328775,3.4429195500000005 > 3.3149 < 3.11502245,33.06975 > 30.5 < 29.92025
2025/09/30,10:11:44,60CAT0213P,250901190,5,11.108580000000002 > 10.31 < 10.05062,26.0100225 > 24.63 < 23.5328775,3.4429195500000005 > 3.3149 < 3.11502245,33.06975 > 30.5 < 29.92025
2025/09/30,10:13:49,60CAT0213P,250901191,5,11.108580000000002 > 10.32 < 10.05062,26.0100225 > 25.08 < 23.5328775,3.4429195500000005 > 3.3191 < 3.11502245,33.06975 > 30.8 < 29.92025
2025/09/30,10:13:49,60CAT0213P,250901191,5,11.108580000000002 > 10.32 < 10.05062,26.0100225 > 25.08 < 23.5328775,3.4429195500000005 > 3.3191 < 3.11502245,33.06975 > 30.8 < 29.92025
2025/09/30,10:16:58,60CAT0213P,250901192,5,11.108580000000002 > 10.25 < 10.05062,26.0100225 > 24.5 < 23.5328775,3.4429195500000005 > 3.2154 < 3.11502245,33.06975 > 32.1 < 29.92025
2025/09/30,10:16:58,60CAT0213P,250901192,5,11.108580000000002 > 10.25 < 10.05062,26.0100225 > 24.5 < 23.5328775,3.4429195500000005 > 3.2154 < 3.11502245,33.06975 > 32.1 < 29.92025
2025/09/30,10:19:07,60CAT0213P,250901193,5,11.108580000000002 > 10.19 < 10.05062,26.0100225 > 24.45 < 23.5328775,3.4429195500000005 > 3.2059 < 3.11502245,33.06975 > 30.8 < 29.92025
2025/09/30,10:21:16,60CAT0213P,250901194,5,11.108580000000002 > 10.28 < 10.05062,26.0100225 > 24.36 < 23.5328775,3.4429195500000005 > 3.2425 < 3.11502245,33.06975 > 32.1 < 29.92025
2025/09/30,10:21:16,60CAT0213P,250901194,5,11.108580000000002 > 10.28 < 10.05062,26.0100225 > 24.36 < 23.5328775,3.4429195500000005 > 3.2425 < 3.11502245,33.06975 > 32.1 < 29.92025
2025/09/30,10:23:47,60CAT0213P,250901195,5,11.108580000000002 > 10.25 < 10.05062,26.0100225 > 24.46 < 23.5328775,3.4429195500000005 > 3.2782 < 3.11502245,33.06975 > 30.7 < 29.92025
2025/09/30,10:23:47,60CAT0213P,250901195,5,11.108580000000002 > 10.25 < 10.05062,26.0100225 > 24.46 < 23.5328775,3.4429195500000005 > 3.2782 < 3.11502245,33.06975 > 30.7 < 29.92025
2025/09/30,10:30:01,60CAT0213P,250901196,5,11.108580000000002 > 10.68 < 10.05062,26.0100225 > 25.34 < 23.5328775,3.4429195500000005 > 3.3096 < 3.11502245,33.06975 > 31.0 < 29.92025
2025/09/30,10:30:01,60CAT0213P,250901196,5,11.108580000000002 > 10.68 < 10.05062,26.0100225 > 25.34 < 23.5328775,3.4429195500000005 > 3.3096 < 3.11502245,33.06975 > 31.0 < 29.92025
2025-10-03,0 days 16:22:51,60CAT0213P,251000218,5,10.868759999999998 > 10.22 < 9.833639999999999,26.0036175 > 24.53 < 23.527082499999995,3.4169750999999997 > 3.2073 < 3.0915489,32.930625 > 31.3 < 29.794375
2025-10-03,0 days 16:26:53,60CAT0213P,251000220,5,10.868759999999998 > 10.2 < 9.833639999999999,26.0036175 > 24.42 < 23.527082499999995,3.4169750999999997 > 3.2063 < 3.0915489,32.930625 > 31.5 < 29.794375
2025-10-03,0 days 16:28:55,60CAT0213P,251000221,5,10.868759999999998 > 10.38 < 9.833639999999999,26.0036175 > 24.55 < 23.527082499999995,3.4169750999999997 > 3.2802 < 3.0915489,32.930625 > 32.1 < 29.794375
2025-10-14,0 days 12:30:25,60CAT0213P,251000703,5,11.060280000000002 > 10.38 < 10.006920000000001,26.064727500000004 > 24.93 < 23.582372499999998,3.4283397750000004 > 3.2805 < 3.1018312249999997,33.218849999999996 > 30.7 < 30.055149999999994
2025-10-14,0 days 12:32:31,60CAT0213P,251000704,5,11.060280000000002 > 10.23 < 10.006920000000001,26.064727500000004 > 24.57 < 23.582372499999998,3.4283397750000004 > 3.1682 < 3.1018312249999997,33.218849999999996 > 31.3 < 30.055149999999994
